gene_id,vespula_Diseased_1,vespula_Diseased_2,vespula_Diseased_3,vespula_Healthy_1,vespula_Healthy_2,vespula_Healthy_3
FUN_005452,3,11,3,6,2,21
FUN_007341,0,0,0,0,0,0
FUN_001814,1241,2754,3684,1657,1313,15
FUN_001815,1674,1636,1654,1157,1228,336
FUN_001816,335,486,345,780,230,133
FUN_001817,1912,1660,5601,687,1384,31
FUN_001810,514,411,549,486,588,164
FUN_001811,1355,1040,1505,1440,1354,418
FUN_001812,349,243,259,326,318,16
FUN_001813,844,1092,988,1381,1144,9
FUN_008988,168,173,231,267,277,15
FUN_001818,378,9,16,5,3,7
FUN_001819,71,66,71,62,32,11
FUN_014633,0,0,2,0,0,0
FUN_002356,3,0,0,2,0,0
FUN_012432,2,1,7,8,5,4
FUN_002354,119,58,119,62,88,5
FUN_002355,5,2,4,0,0,0
FUN_002352,0,0,0,0,0,6
FUN_002353,1,0,0,8,0,29
FUN_002350,3,0,4,9,0,0
FUN_017153,176,264,134,206,493,0
FUN_008105,138,0,29,0,22,0
FUN_003442,26,36,13,73,35,0
FUN_017150,230,306,347,277,289,101
FUN_002358,0,0,0,0,0,0
FUN_002359,19,14,9,3,0,0
FUN_012087,0,0,0,0,0,0
FUN_012086,2,0,2,0,3,8
FUN_012085,0,0,0,5,2,5
FUN_017151,218,240,222,445,484,191
FUN_012083,0,0,0,0,0,0
FUN_012082,0,0,0,0,0,0
FUN_012081,0,0,0,0,0,0
FUN_012080,0,0,0,0,2,3
FUN_017156,5,0,2,0,0,5
FUN_012089,0,0,0,0,0,0
FUN_012389,30,64,24,37,28,3
FUN_017154,288,373,412,345,299,118
FUN_008104,9,6,3,7,3,0
FUN_017155,2060,2032,2036,1945,2123,102
FUN_009123,1813,1432,3480,3664,3481,424
FUN_007319,536,1148,439,284,752,7
FUN_002238,9,8,12,9,7,0
FUN_002235,326,266,658,348,472,21
FUN_007314,90,137,44,135,291,11
FUN_007317,465,52,230,63,122,6
FUN_007316,480,469,576,507,528,17
FUN_007311,0,0,4,5,3,3
FUN_012386,1486,2010,2843,2703,2298,145
FUN_002233,0,0,0,0,0,5
FUN_007312,413,418,237,418,400,236
FUN_017168,0,2,0,0,0,0
FUN_012439,0,0,1,2,2,8
FUN_000859,223,208,138,380,187,76
FUN_000858,0,0,0,3,0,0
FUN_000857,0,3,0,8,8,0
FUN_000856,22,23,28,39,27,71
FUN_000855,0,5,3,4,5,0
FUN_000854,98,39,131,105,196,17
FUN_000853,437,387,419,345,258,18
FUN_000852,122,113,158,193,80,8
FUN_000851,210,260,297,301,500,47
FUN_000850,38,30,75,53,74,0
FUN_016542,577,402,618,461,570,298
FUN_014455,3,3,6,0,4,0
FUN_008106,10,0,7,3,5,34
FUN_006317,0,0,0,0,0,0
FUN_015228,343,389,504,371,395,0
FUN_016540,280,254,244,198,162,9
FUN_009487,1943,1549,2123,2022,2429,514
FUN_009486,631,379,641,645,642,47
FUN_009485,430,209,357,313,490,14
FUN_014210,11,45,24,37,35,3
FUN_009483,6,2,6,4,5,0
FUN_009482,953,1000,1107,1126,801,184
FUN_009481,336,500,413,322,255,0
FUN_009480,0,0,0,0,0,0
FUN_016546,0,0,0,0,0,0
FUN_009395,0,0,0,0,0,0
FUN_009489,1059,1391,1983,1828,1735,502
FUN_009488,1407,1328,1376,2117,1637,153
FUN_017343,462,483,554,375,512,17
FUN_002752,3,10,0,6,16,0
FUN_017341,6,4,2,2,4,3
FUN_017340,88,47,15,53,63,0
FUN_017347,262,197,203,196,226,378
FUN_017346,205,156,247,240,206,39
FUN_017345,533,563,812,709,719,46
FUN_017344,809,781,999,827,1021,72
FUN_015229,1048,858,1046,857,968,86
FUN_007485,798,1411,1087,1530,1354,37
FUN_017349,363,314,435,594,675,60
FUN_016545,790,638,1045,942,1279,620
FUN_007484,785,788,603,1279,1005,77
FUN_016353,1394,1130,1228,1664,1000,117
FUN_016352,995,1641,1339,2868,1751,1559
FUN_016351,27,24,16,81,59,6
FUN_004999,121,134,107,83,196,23
FUN_016357,5965,7512,8787,9719,6102,1456
FUN_007487,45,90,152,280,160,68
FUN_016355,932,591,776,810,914,64
FUN_016354,15,17,19,19,22,0
FUN_004992,176,151,237,202,257,3
FUN_004993,98,128,95,171,126,18
FUN_004990,149,88,81,107,88,9
FUN_004991,228,246,386,350,544,290
FUN_004996,77,93,34,21,14,6
FUN_004997,699,665,1322,988,1320,553
FUN_004994,4,7,5,9,2,0
FUN_002757,5,16,5,5,8,6
FUN_008372,277,256,295,385,237,51
FUN_015619,0,0,0,0,0,0
FUN_015618,0,0,3,3,4,2
FUN_001987,3,0,3,0,0,0
FUN_008373,1,0,0,0,2,0
FUN_015613,0,0,0,0,0,0
FUN_015612,0,0,0,0,0,0
FUN_015611,2,3,0,3,0,0
FUN_015610,2,0,0,0,0,0
FUN_015617,0,0,0,3,0,0
FUN_015616,0,0,0,0,0,0
FUN_015615,0,0,0,0,0,0
FUN_015614,0,0,0,0,2,0
FUN_008721,0,0,0,0,0,0
FUN_008371,365,168,264,213,302,30
FUN_007985,14,15,10,16,4,15
FUN_002306,75,55,54,73,52,202
FUN_002758,0,0,0,0,0,0
FUN_008103,0,0,0,0,0,0
FUN_008377,54,36,66,48,98,0
FUN_006042,17,26,28,20,34,9
FUN_006043,0,0,0,0,0,4
FUN_006040,51,21,26,27,29,5
FUN_002759,4,5,1,2,3,4
FUN_006046,0,0,2,2,3,9
FUN_006047,0,0,1,0,0,0
FUN_006044,0,0,0,0,0,0
FUN_006045,0,0,0,0,0,0
FUN_008725,0,0,0,0,0,0
FUN_006048,0,0,0,0,0,4
FUN_006049,0,0,0,0,0,0
FUN_016926,125,136,97,186,135,18
FUN_006308,0,0,0,0,0,0
FUN_008724,0,0,0,0,0,0
FUN_006327,288,427,523,303,310,10
FUN_005226,254,230,272,377,232,9
FUN_005225,55,64,74,59,27,25
FUN_005224,5417,8225,6625,8490,4273,313
FUN_005223,163,149,139,213,206,36
FUN_005222,20,9,7,10,6,63
FUN_005221,0,1,0,1,3,2
FUN_005220,2,0,2,3,5,2
FUN_013523,0,0,0,0,0,0
FUN_008726,188,199,235,581,799,18
FUN_008102,17,12,12,14,15,0
FUN_011912,6,5,3,19,4,3
FUN_005229,253,276,305,257,232,31
FUN_010729,27,16,33,25,49,8
FUN_004574,449,446,557,575,540,82
FUN_004575,66,40,79,59,97,34
FUN_004576,145,125,218,247,327,70
FUN_004577,208,216,348,478,352,18
FUN_002907,0,0,0,0,0,1
FUN_004571,1819,2433,2647,2383,2308,1086
FUN_004572,174,245,237,218,251,11
FUN_002904,11,5,7,18,29,5
FUN_001747,792,826,768,2682,1856,550
FUN_002909,0,0,0,0,0,0
FUN_002908,0,0,0,0,0,0
FUN_004578,2870,2892,2626,4193,2882,772
FUN_004579,2430,2443,3679,3956,3936,337
FUN_006326,2795,3387,4778,2920,2421,335
FUN_011915,27,35,21,14,11,5
FUN_015272,0,0,0,0,0,0
FUN_010725,673,585,724,836,895,20
FUN_015275,0,2,3,0,3,0
FUN_011917,108,117,148,610,277,39
FUN_010354,0,0,0,0,0,0
FUN_006594,2,0,2,2,0,0
FUN_006595,0,0,0,0,0,0
FUN_006596,910,915,1105,992,973,50
FUN_006597,3,3,0,6,0,0
FUN_006590,585,699,702,710,676,82
FUN_006591,182,262,283,279,176,22
FUN_006592,52,36,39,26,24,17
FUN_000140,0,1,0,0,0,0
FUN_000790,1,3,6,9,4,57
FUN_015276,0,0,0,2,3,0
FUN_006598,7,0,7,0,5,0
FUN_005423,4,3,0,6,4,5
FUN_010721,171,157,137,153,111,19
FUN_010359,7,5,10,6,4,0
FUN_005390,3,2,0,0,3,4
FUN_013529,437,407,755,713,417,27
FUN_014857,11,9,17,19,12,18
FUN_000145,0,0,4,0,0,0
FUN_013528,44,67,73,8,10,0
FUN_000536,419,256,391,193,134,0
FUN_015222,1882,3341,4776,3902,2341,376
FUN_005396,502,496,697,586,551,24
FUN_014855,36,17,21,79,47,0
FUN_000147,0,0,0,0,0,0
FUN_010875,459,453,667,423,567,122
FUN_013804,579,50,161,67,32,0
FUN_015109,249,569,507,587,252,37
FUN_005394,330,267,318,334,333,60
FUN_000929,292,279,477,358,389,147
FUN_014853,173,230,202,203,120,66
FUN_005429,654,415,304,464,725,48
FUN_011978,14,7,3,11,7,3
FUN_010877,0,4,19,18,13,0
FUN_014850,17,14,26,31,21,3
FUN_005428,2,0,0,0,0,7
FUN_011972,0,0,0,0,0,0
FUN_011973,0,0,0,0,0,6
FUN_011970,0,0,0,0,0,0
FUN_011971,0,0,0,0,0,0
FUN_011976,0,0,0,0,0,4
FUN_011977,0,0,0,0,0,15
FUN_011974,0,4,1,2,3,7
FUN_014578,706,808,1092,961,1141,51
FUN_005483,658,510,602,1144,993,76
FUN_005482,152,138,124,126,115,0
FUN_005481,1894,1572,2420,2848,2107,211
FUN_005480,0,0,0,0,0,0
FUN_005487,121,73,102,117,124,12
FUN_005486,9,2,0,6,0,0
FUN_005485,265,285,347,399,445,0
FUN_005484,302,296,398,198,205,29
FUN_006323,24,22,26,61,23,0
FUN_017311,179,10,14984,65,476655,46
FUN_005489,0,0,1,0,0,0
FUN_005488,0,0,0,0,5,4
FUN_014575,1278,1638,1709,1493,1190,37
FUN_013254,2,0,0,0,0,0
FUN_014577,204,152,277,163,285,10
FUN_006608,0,0,0,0,2,0
FUN_013704,0,0,0,0,0,0
FUN_006609,758,780,1066,1577,1073,61
FUN_013703,0,0,0,0,5,0
FUN_013435,0,0,0,0,0,0
FUN_013250,0,0,0,0,0,0
FUN_007885,0,0,0,0,0,0
FUN_007884,0,0,0,0,0,0
FUN_007887,0,0,0,0,0,0
FUN_007886,0,0,0,0,0,0
FUN_008422,0,0,0,0,0,0
FUN_008423,0,0,0,0,0,0
FUN_007883,0,0,1,0,0,0
FUN_007882,0,0,3,0,0,0
FUN_014572,21,0,35,33,30,5
FUN_007889,0,0,1,0,2,0
FUN_007888,0,0,0,0,0,0
FUN_008428,0,0,0,0,0,0
FUN_008429,0,0,0,0,0,0
FUN_000215,52,47,38,57,37,0
FUN_014220,116,111,102,110,117,14
FUN_000217,953,747,1081,1043,1037,126
FUN_000216,81,51,77,108,106,162
FUN_013905,66,69,72,77,62,0
FUN_000210,107,110,120,128,162,11
FUN_013907,1651,1435,1760,1603,1397,260
FUN_014226,696,974,942,813,646,43
FUN_014229,0,0,0,0,0,0
FUN_014228,46,43,50,60,62,31
FUN_000219,755,902,1067,770,734,16
FUN_000218,374,148,299,183,249,19
FUN_001065,311,502,570,398,413,14
FUN_001064,4705,8268,5647,8000,3684,51
FUN_001067,184,56,114,73,113,2
FUN_001066,262,398,262,377,312,32
FUN_001061,420,450,554,355,410,50
FUN_001060,275,236,235,353,371,24
FUN_004688,2644,3118,3864,2133,1399,10
FUN_001062,471,406,614,494,456,35
FUN_004686,0,3,5,8,9,0
FUN_004687,0,0,0,0,0,0
FUN_004684,140,130,182,115,163,7
FUN_004685,0,0,0,0,0,0
FUN_001069,0,0,2,0,0,0
FUN_004683,16,0,11,20,18,6
FUN_004680,1873,2178,2760,2002,1845,1345
FUN_004681,967,881,1342,957,1084,269
FUN_003899,0,0,4,6,5,0
FUN_007089,0,0,0,0,0,14
FUN_003707,109,63,90,124,121,8
FUN_007085,0,0,0,0,0,0
FUN_006604,107,48,102,49,78,0
FUN_007087,61,7,2,11,2,9
FUN_007086,19,0,0,7,4,0
FUN_007081,2,0,0,0,0,0
FUN_007080,16,16,25,21,10,0
FUN_007083,95,1,22,0,6,0
FUN_012969,227,235,240,242,203,37
FUN_005810,1021,819,1167,1060,853,5
FUN_005811,1149,986,1648,1014,1339,1089
FUN_005812,611,714,1196,777,771,254
FUN_005813,872,900,917,2413,1389,339
FUN_005814,2062,1841,2230,1660,1786,193
FUN_005815,846,629,717,498,721,169
FUN_005816,389,590,493,469,368,64
FUN_005817,60,38,39,101,52,0
FUN_005818,12,6,10,22,14,6
FUN_005819,55,98,479,341,1728,90
FUN_004085,1797,1352,1930,2125,2220,419
FUN_009212,0,0,0,0,0,0
FUN_016999,102,101,68,68,131,0
FUN_016998,79,28,57,80,59,12
FUN_009572,0,0,0,0,0,0
FUN_016991,328,292,336,184,265,25
FUN_016990,533,499,419,153,438,26
FUN_016993,957,434,639,426,520,61
FUN_016992,499,328,399,513,365,48
FUN_016995,347,307,255,349,403,40
FUN_009571,0,0,0,0,0,0
FUN_016997,847,843,928,1114,1111,12
FUN_016996,1482,1616,1763,949,1066,29
FUN_007730,0,0,0,0,0,0
FUN_010027,0,0,0,0,0,0
FUN_009577,0,0,0,0,0,0
FUN_015103,49,42,50,56,90,15
FUN_007736,0,0,0,4,0,0
FUN_001901,2,3,16,2,0,5
FUN_002244,29,87,104,210,55,12
FUN_006904,1442,1487,1804,2104,1710,441
FUN_007735,0,0,0,0,0,0
FUN_002245,24,72,72,198,61,22
FUN_008109,0,0,2,0,0,0
FUN_007734,0,0,0,0,0,0
FUN_007366,548,467,942,598,643,88
FUN_007367,326,282,411,318,459,35
FUN_003228,3,0,0,0,0,0
FUN_008060,38,18,7,10,25,10
FUN_003849,798,749,1014,894,1136,227
FUN_009579,0,0,0,0,0,0
FUN_007361,0,0,0,0,0,0
FUN_011770,1344,1726,2759,2409,2350,610
FUN_003748,5277,6549,7949,6177,4186,172
FUN_009578,0,0,0,0,0,0
FUN_002242,10588,12820,15172,16348,11960,516
FUN_007185,0,0,0,0,0,0
FUN_003742,2,0,0,2,0,0
FUN_003743,6,3,4,0,0,0
FUN_003740,125,69,238,38,98,12
FUN_016093,46,100,79,206,98,52
FUN_003746,463,512,492,422,567,303
FUN_005979,2,0,0,0,0,0
FUN_003744,1705,13,292,10,92,4
FUN_003745,299,412,397,270,309,39
FUN_003845,0,0,0,0,0,0
FUN_005978,75,33,70,23,52,12
FUN_016929,5,6,2,6,2,0
FUN_004816,1129,1510,1275,1415,1249,234
FUN_011774,55,38,33,87,50,14
FUN_004815,20,19,32,18,21,0
FUN_007181,644,786,963,553,627,79
FUN_004260,982,665,818,717,672,39
FUN_003846,0,0,0,4,0,0
FUN_000466,2,0,3,0,0,0
FUN_017118,0,0,0,0,0,0
FUN_017119,1818,1698,1913,2264,2404,25
FUN_012476,139,102,157,136,173,10
FUN_012477,428,357,499,446,489,66
FUN_017114,147,126,196,273,187,0
FUN_012475,70,71,67,103,46,36
FUN_017112,0,0,0,0,0,0
FUN_012473,618,1963,1446,923,628,32
FUN_017110,0,0,0,0,0,0
FUN_012471,133,177,142,864,588,20
FUN_011778,275,233,339,176,250,156
FUN_003543,308,268,262,584,385,14
FUN_006868,5,0,0,0,0,0
FUN_006869,0,0,0,0,0,0
FUN_016508,4,0,0,0,0,0
FUN_016509,0,0,0,0,0,0
FUN_016506,5,5,9,9,14,0
FUN_006865,0,0,0,0,0,0
FUN_016504,19,3,12,11,4,0
FUN_006867,0,0,0,0,0,0
FUN_016502,568,720,850,717,799,32
FUN_016503,58,58,132,93,93,19
FUN_006862,4,2,4,4,3,8
FUN_006863,0,0,0,0,0,0
FUN_010768,480,354,489,452,399,48
FUN_010769,12483,14918,13490,11453,7920,440
FUN_000450,0,0,0,0,0,0
FUN_007345,0,0,0,0,0,0
FUN_009979,0,0,2,0,0,0
FUN_010760,41,28,53,44,27,18
FUN_010761,130,161,146,507,596,1246
FUN_010762,560,659,479,1221,927,195
FUN_010763,4204,5679,7826,9501,3076,961
FUN_010764,1677,1481,1611,2364,1907,61
FUN_010765,248,284,381,328,268,34
FUN_010766,910,822,1385,1042,1118,28
FUN_010686,74,87,108,97,132,25
FUN_003548,187,220,208,151,166,7
FUN_005975,303,96,166,96,150,42
FUN_009976,0,2,2,1,3,6
FUN_005974,1877,1620,3356,2076,2838,381
FUN_000863,737,235,424,311,366,65
FUN_012692,0,3,0,0,0,5
FUN_012693,423,358,453,571,466,37
FUN_012690,0,0,0,0,0,2
FUN_012691,31,29,47,49,47,7
FUN_012696,504,474,634,427,390,16
FUN_012697,135,165,219,125,124,22
FUN_012694,295,565,551,274,386,6
FUN_012695,677,699,663,1002,645,28
FUN_009536,10,2,4,6,5,0
FUN_012698,407,231,327,250,219,13
FUN_012699,332,275,303,286,410,17
FUN_003339,419,437,463,571,669,25
FUN_003338,771,395,633,524,587,12
FUN_003333,0,2,0,0,0,0
FUN_003332,1454,1445,1603,2270,1848,253
FUN_003331,1546,1073,1235,2092,2127,87
FUN_003330,1164,843,1107,1067,1200,213
FUN_003337,65,33,42,53,50,0
FUN_003336,160,168,161,189,160,20
FUN_003335,613,519,643,978,854,107
FUN_003334,23,7,5,28,26,16
FUN_006244,0,0,0,0,0,0
FUN_014247,196,157,327,200,228,57
FUN_014246,313,298,389,351,350,50
FUN_014245,1060,1277,1794,1318,1717,321
FUN_015105,268,388,453,296,298,498
FUN_001088,0,0,0,0,0,0
FUN_003306,0,0,0,0,0,16
FUN_014243,92,52,87,75,54,16
FUN_006245,0,0,0,0,0,0
FUN_013962,111,0,51,16,15,0
FUN_013961,3,0,0,4,3,0
FUN_013960,0,0,0,0,0,0
FUN_015104,315,366,440,275,406,105
FUN_003307,238,38,144,64,50,262
FUN_011089,455,369,358,453,507,10
FUN_001663,149,106,251,164,212,213
FUN_001662,1310,1422,1656,1388,1210,346
FUN_001661,243,176,312,202,225,114
FUN_001660,19,17,27,16,27,7
FUN_001667,1,0,0,0,0,0
FUN_001666,10,14,21,34,29,34
FUN_001665,1245,1642,2051,1918,1516,471
FUN_001664,143845,34448,393707,65622,497660,348
FUN_005649,0,0,0,0,0,0
FUN_001669,0,0,0,0,0,0
FUN_001668,0,0,0,0,0,0
FUN_012785,0,0,3,0,0,0
FUN_005648,0,0,0,0,0,3
FUN_011419,1121,0,121,0,13,0
FUN_010831,0,0,0,0,0,0
FUN_010832,0,0,0,0,0,0
FUN_010833,0,0,0,0,0,0
FUN_010834,0,0,0,0,0,0
FUN_001085,0,0,0,0,0,0
FUN_010836,13,4,4,0,6,0
FUN_010837,0,0,0,0,0,0
FUN_011411,148,233,262,234,186,2
FUN_010839,0,0,0,0,0,0
FUN_011413,182,112,164,119,117,0
FUN_013968,83,93,140,77,70,24
FUN_011415,69,0,0,5,3,0
FUN_011414,282,328,723,528,1517,59
FUN_011417,50,35,90,122,59,0
FUN_011416,151,111,1519,103,385,0
FUN_009849,281,413,480,154,235,55
FUN_007403,82,92,70,108,136,11
FUN_002247,1070,743,1102,1268,1115,426
FUN_013123,710,574,686,658,490,77
FUN_013122,553,498,651,1077,958,224
FUN_013121,0,0,0,0,0,0
FUN_013120,4,5,5,7,4,0
FUN_013127,121,60,115,41,49,17
FUN_013126,354,326,410,323,342,79
FUN_013125,664,469,561,526,612,132
FUN_013124,27,19,19,38,41,11
FUN_013129,105,51,79,49,94,0
FUN_013128,51,23,51,93,60,34
FUN_002429,471,239,417,285,399,122
FUN_007508,2887,4445,7827,9026,13642,2217
FUN_007509,0,0,0,15,3,0
FUN_009021,618,663,779,848,559,5455
FUN_002240,195,223,212,266,226,29
FUN_015559,389,423,522,452,535,154
FUN_006766,0,0,0,0,0,0
FUN_007500,0,6,7,5,5,5
FUN_007501,30,49,56,88,81,18
FUN_007502,24,31,78,92,62,15
FUN_009075,2,0,5,0,0,0
FUN_009072,0,2,0,1,2,7
FUN_007505,297,403,512,440,506,47
FUN_009070,6,2,10,4,11,2
FUN_007507,214,257,209,376,370,78
FUN_014683,86,61,58,67,161,12
FUN_006764,1886,1487,2207,2410,2252,174
FUN_009412,0,0,0,0,0,0
FUN_008923,322,232,177,762,192,43
FUN_006762,0,0,0,0,0,0
FUN_000040,0,0,6,4,6,0
FUN_000041,0,0,0,0,0,0
FUN_005562,0,0,0,0,0,0
FUN_000043,15,6,12,13,26,55
FUN_005564,0,0,0,0,0,0
FUN_000045,1,5,0,0,0,0
FUN_005566,261,150,59,141,164,50
FUN_000047,2,0,0,1,0,0
FUN_000048,0,0,0,0,0,0
FUN_000049,0,1,0,0,0,0
FUN_008920,1395,1198,1689,2314,2057,37
FUN_016077,254,279,377,293,250,3
FUN_007461,0,9,11,8,4,7
FUN_001270,0,0,2,4,0,0
FUN_001271,0,0,0,2,0,0
FUN_001272,0,0,0,0,0,0
FUN_001273,0,0,0,0,2,0
FUN_001274,1,0,2,2,0,0
FUN_001275,2,3,3,8,2,0
FUN_001276,13,16,14,11,7,27
FUN_001277,0,0,0,0,0,0
FUN_001278,0,0,0,0,0,0
FUN_001279,0,0,0,0,0,0
FUN_009292,124,82,95,71,97,0
FUN_009293,38,16,22,25,18,0
FUN_009290,3998,7417,4120,6415,2758,140
FUN_009291,846,643,793,798,600,4
FUN_009296,14,10,7,15,17,0
FUN_009297,92,65,71,128,94,48
FUN_009294,0,0,0,1,0,0
FUN_009295,2,1,0,3,1,0
FUN_009298,1958,1069,1510,2346,1812,351
FUN_009299,3,2,0,2,2,8
FUN_006769,0,0,0,0,0,0
FUN_014324,0,0,0,0,0,0
FUN_006768,0,0,0,1,0,0
FUN_002243,1716,1734,2082,3065,2887,651
FUN_009848,9,13,12,8,3,4
FUN_009025,22,0,6,9,7,3
FUN_015406,0,3,3,8,6,4
FUN_010167,35,24,31,55,75,63
FUN_010164,1481,930,1590,1152,2122,520
FUN_015405,19,7,11,20,29,0
FUN_015402,799,2596,2260,2056,1053,39
FUN_015403,2048,3275,5951,5037,3269,40
FUN_010160,679,479,776,716,684,41
FUN_010161,207,0,0,0,148,2
FUN_010144,33,14,24,21,26,3
FUN_015408,4,4,4,8,2,22
FUN_010169,139,95,182,88,144,42
FUN_012995,0,0,0,0,0,0
FUN_006678,0,0,0,0,0,0
FUN_012997,2,0,0,0,0,0
FUN_012996,5,3,6,0,0,0
FUN_012991,0,0,3,0,0,1
FUN_012990,0,0,0,0,0,0
FUN_012993,251,162,255,1446,1000,8
FUN_012992,34,15,21,34,23,19
FUN_006671,704,659,937,842,891,3
FUN_008214,275,172,249,142,200,51
FUN_008217,118,92,121,202,234,6
FUN_008216,1341,882,1130,2145,2018,55
FUN_012999,0,0,0,0,0,0
FUN_006674,94,115,177,87,127,21
FUN_008213,333,295,350,218,412,7
FUN_006676,1679,1062,1177,1241,749,209
FUN_016698,0,0,0,0,1,2
FUN_016699,270,323,490,269,338,595
FUN_016696,0,1,0,1,0,0
FUN_016697,0,0,0,0,0,0
FUN_016694,14,0,15,9,6,10
FUN_016695,16,8,13,22,20,0
FUN_016692,481,593,774,469,451,426
FUN_016693,0,0,0,0,0,0
FUN_016690,39,33,27,92,60,4
FUN_016691,91,125,121,50,103,45
FUN_003531,763,691,789,740,994,140
FUN_003530,1322,1228,2039,889,1316,152
FUN_004741,4914,11349,29409,62990,30757,5
FUN_003532,2790,2452,4784,3119,4174,780
FUN_010229,88,128,125,142,206,42
FUN_004214,154,129,130,134,109,43
FUN_004217,361,298,353,164,196,29
FUN_003536,324,280,395,307,346,34
FUN_003539,1029,1913,2141,1363,1045,199
FUN_010224,182,121,102,57,151,5
FUN_009926,82,75,154,181,359,8
FUN_004748,0,0,0,0,0,0
FUN_009920,1017,908,658,1881,670,581
FUN_010220,311,309,490,387,360,151
FUN_009922,632,718,873,1021,759,15
FUN_010222,117,104,115,197,158,12
FUN_000532,693,1102,2117,1065,705,212
FUN_002121,622,531,603,536,562,79
FUN_000980,258,183,349,210,438,38
FUN_003833,1870,2728,2012,4481,3620,2200
FUN_004145,266,327,470,290,406,65
FUN_014526,5,6,5,15,6,0
FUN_002120,3471,4099,4541,4637,4152,86
FUN_015949,0,0,0,0,0,0
FUN_007058,487,615,895,714,581,26
FUN_015077,474,50,152,213,101,11
FUN_010596,888,1034,2390,554,847,13
FUN_010595,5301,228,1616,425,1943,49
FUN_010594,518,59,150,59,111,0
FUN_010593,238,125,128,67,146,2
FUN_010592,479,520,547,703,785,76
FUN_001748,32203,26329,23332,33854,14103,889
FUN_015070,175,117,136,64,165,0
FUN_007007,33,24,32,38,39,7
FUN_015079,24,31,40,35,21,197
FUN_015078,1749,2223,2670,2830,2689,60
FUN_010194,784,515,840,458,719,275
FUN_007052,150,123,288,112,221,4
FUN_002573,1,0,4,2,2,2
FUN_013088,628,663,1096,582,608,117
FUN_002570,1367,1324,1509,1949,1128,86
FUN_007051,0,0,0,0,0,0
FUN_007056,20,16,18,27,7,0
FUN_002577,0,5,9,0,4,0
FUN_002559,250,275,378,278,328,27
FUN_002574,347,339,401,258,315,72
FUN_002575,1043,1292,1365,1305,1383,122
FUN_002125,196,170,215,191,153,41
FUN_011172,0,2,2,0,7,3
FUN_015099,112,131,83,89,116,5
FUN_011170,0,5,9,65,45,4
FUN_011171,0,0,0,0,0,0
FUN_011176,0,0,0,0,0,0
FUN_011177,0,0,0,0,0,0
FUN_011174,0,0,0,4,0,0
FUN_011175,0,0,0,0,0,0
FUN_008596,0,0,0,0,0,4
FUN_011178,0,0,0,3,0,0
FUN_011179,0,0,0,0,0,0
FUN_012269,0,0,0,0,0,3
FUN_011085,4,6,8,5,6,0
FUN_007000,62,43,77,79,79,35
FUN_006401,10,3,9,2,6,0
FUN_011266,0,0,23,2,16,0
FUN_001878,206,76,152,84,109,18
FUN_001879,1293,1773,1284,1174,925,1306
FUN_001876,980,1066,1260,812,893,56
FUN_001877,151,199,128,221,181,7
FUN_001874,1349,1291,1734,1533,1235,1761
FUN_001875,1214,1777,1813,1943,1878,51
FUN_001872,7,16,18,18,18,5
FUN_001873,710,695,899,1043,821,83
FUN_001870,76,85,58,311,123,34
FUN_001871,1427,1165,1386,1562,1866,319
FUN_002378,960,828,1135,943,992,108
FUN_002379,712,1088,1215,978,1088,659
FUN_007003,21,15,38,39,42,0
FUN_010570,0,0,0,0,0,0
FUN_002370,240,289,474,497,630,418
FUN_002371,1176,1220,1436,1302,1242,86
FUN_002372,157,115,208,149,182,61
FUN_002373,321,284,455,316,485,499
FUN_002374,410,339,415,503,422,140
FUN_002375,176,151,171,193,250,25
FUN_002376,242,265,271,272,364,16
FUN_002377,56,90,59,55,100,13
FUN_002095,85,96,90,100,99,6
FUN_010572,0,0,0,1,0,0
FUN_011260,0,0,0,2,0,0
FUN_015623,405,233,386,367,278,17
FUN_015095,612,526,624,798,808,75
FUN_003491,0,0,0,6,0,0
FUN_009555,1375,1081,1555,1909,1725,57
FUN_010574,0,0,0,0,0,0
FUN_011887,10,5,2,2,0,3
FUN_010577,633,608,1061,838,967,43
FUN_011328,0,0,0,0,0,0
FUN_015096,155,48,113,101,137,3
FUN_015627,17,12,11,27,43,0
FUN_002217,0,0,0,0,0,0
FUN_007336,0,0,0,0,0,0
FUN_002215,0,0,0,0,0,0
FUN_007334,0,0,0,0,0,0
FUN_002213,0,0,0,0,0,0
FUN_002129,75,8,19,25,17,0
FUN_002211,0,0,0,0,0,0
FUN_007330,0,0,0,0,0,0
FUN_011269,23,19,60,16,0,2
FUN_007339,3,0,0,2,0,0
FUN_002218,0,0,0,0,0,0
FUN_013029,49,37,77,76,79,9
FUN_014221,69,52,32,107,124,4
FUN_012558,0,0,0,0,0,0
FUN_007138,0,0,0,0,0,0
FUN_007862,81,82,139,34,51,14
FUN_014148,0,2,3,12,8,16
FUN_017325,2064,1950,1720,2695,2581,128
FUN_017324,5022,7333,9888,10860,9613,36162
FUN_017327,4,0,0,9,6,0
FUN_007860,9,10,7,11,29,3
FUN_017321,719,874,1033,992,908,160
FUN_017320,2204,2343,2465,1284,1011,51
FUN_017323,330,273,225,604,359,11
FUN_017322,607,735,661,656,977,19
FUN_017329,0,0,0,5,0,0
FUN_017328,3,0,8,17,0,0
FUN_006543,0,0,0,0,0,0
FUN_016335,23,36,51,70,36,14
FUN_016334,36,33,29,47,51,3
FUN_016337,71,43,63,76,125,78
FUN_016336,397,363,353,443,351,14
FUN_016331,359,379,490,277,392,20
